,proj_id,regis_id,regis_date,cancel_date,proj_name_th,proj_name_en,proj_abbr_name,fund_status,unique_id,permit_us_investment,invest_country_flag,risk_spectrum,proj_retail_type,proj_term_flag,proj_term_dd,proj_term_mm,proj_term_yy,spec_code,risk_spectrum_desc,spec_desc,fund_suitable_desc
175,M0566_2566,MF0341_2566,2023-09-05,-,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 6MT8 ห้ามขายผู้ลงทุนรายย่อย,SCB Foreign Fixed Income Fund 6MT8 Not for Retail Investors,SCBASF6MT8,RG,C0000000239,,1,,B,Y,,6 ,,,,,
176,M0567_2566,MF0357_2566,2023-09-12,-,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 1YG2 ห้ามขายผู้ลงทุนรายย่อย,SCB Foreign Fixed Income Fund 1YG2 Not for Retail Investors,SCBASF1YG2,RG,C0000000239,,1,,B,Y,,,1 ,,,,
177,M0570_2560,MF0452_2560,2017-11-07,-,กองทุนเปิดไทยพาณิชย์ Global Sustainable Population Trend เพื่อการเลี้ยงชีพ,SCB Global Sustainable Population Trend RMF,SCBRMPOP,RG,C0000000239,,1,,R,N,,,,"FED,RMF",กองทุนเป็นกองทุนรวมผสม แต่เนื่องจากกองทุนหลักเน้นลงทุนในตราสารทุน โดยมี net exposure ในตราสารทุนไม่น้อยกว่าร้อยละ 80 ของ NAV ความเสี่ยงของกองทุนจึงเป็นระดับ 6,"กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการเลี้ยงชีพ","<ul>
    
    <li>ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ </li>
    <li>ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
    </li></ul>"
178,M0570_2566,MF0349_2566,2023-09-07,-,กองทุนเปิดไทยพาณิชย์ มุ่งรักษาเงินต้น 6 เดือน 17,SCB Capital Protection 6M17,SCBCP6M17,RG,C0000000239,,1,,R,Y,,6 ,,CRF,,กองทุนรวมมุ่งรักษาเงินต้น,
179,M0589_2566,MF0355_2566,2023-09-12,-,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 6MT9 ห้ามขายผู้ลงทุนรายย่อย,SCB Foreign Fixed Income Fund 6MT9 Not for Retail Investors,SCBASF6MT9,RG,C0000000239,,1,,B,Y,,6 ,,,,,
180,M0590_2566,MF0356_2566,2023-09-12,-,กองทุนเปิดไทยพาณิชย์ มุ่งรักษาเงินต้น 9 เดือน 1,SCB Capital Protection 9M1,SCBCP9M1,RG,C0000000239,,1,,R,Y,,9 ,,CRF,,กองทุนรวมมุ่งรักษาเงินต้น,
181,M0591_2552,MF0344_2554,2011-06-28,-,กองทุนเปิดไทยพาณิชย์ SET BANKING SECTOR INDEX  ,SCB SET BANKING SECTOR INDEX FUND,SCBBANKINGFUND,RG,C0000000239,,3,,R,N,,,,"IND,SE",,"กองทุนรวมดัชนี,กองทุนรวมหมวดอุตสาหกรรม","-	ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้<br>
-	ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br>
-	ผู้ลงทุนที่ต้องการกระจายการลงทุนไปยังหุ้นหมวดธุรกิจธนาคาร<br>
<br>
"
182,M0593_2552,MF0342_2554,2011-06-28,-,กองทุนเปิดไทยพาณิชย์ SET ENERGY SECTOR INDEX,SCB SET ENERGY SECTOR INDEX FUND,SCBENERGYFUND,RG,C0000000239,,3,,R,N,,,,"IND,SE",,"กองทุนรวมดัชนี,กองทุนรวมหมวดอุตสาหกรรม","-	ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้<br>
-	ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br>
-	ผู้ลงทุนที่ต้องการกระจายการลงทุนไปยังหุ้นหมวดธุรกิจพลังงานและสาธารณูปโภค<br>
"
183,M0593_2558,MF0562_2558,2015-11-06,-,กองทุนเปิดไทยพาณิชย์ โกลบอลเฮลธ์แคร์ เพื่อการเลี้ยงชีพ,SCB GLOBAL HEALTH CARE RMF,SCBRMGHC,RG,C0000000239,,1,,R,N,,,,"FED,RMF,SE",<br>,"กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการเลี้ยงชีพ,กองทุนรวมหมวดอุตสาหกรรม","<ul>
    <li>ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้</li>
    <li>ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป</li>
    <li>ผู้ลงทุนที่ต้องการกระจายการลงทุนไปยังหุ้นกลุ่ม Health Care</li>
</ul>
"
184,M0597_2552,MF0575_2554,2011-10-19,-,กองทุนเปิดไทยพาณิชย์ SET50 INDEX,SCB SET50 INDEX FUND    ,SCBSET50FUND,RG,C0000000239,,3,,R,N,,,,"IND,SSF",,"กองทุนรวมดัชนี,กองทุนรวมเพื่อการออม ","- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br>
- ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน ตราสารหนี้ทั่วไปและต้องการสร้างผลตอบแทนให้มีความใกล้เคียงกับผลตอบแทนของดัชนี SET50<br>
<br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป<br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป"
185,M0603_2566,MF0394_2566,2023-10-03,-,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 6MU1 ห้ามขายผู้ลงทุนรายย่อย,SCB Foreign Fixed Income Fund 6MU1 Not for Retail Investors,SCBASF6MU1,RG,C0000000239,,1,,B,Y,,6 ,,,,,
186,M0605_2566,MF0379_2566,2023-09-25,-,กองทุนเปิดไทยพาณิชย์ มุ่งรักษาเงินต้น 6 เดือน 18,SCB Capital Protection 6M18,SCBCP6M18,RG,C0000000239,,3,,R,Y,,6 ,,CRF,,กองทุนรวมมุ่งรักษาเงินต้น,
187,M0611_2556,MF0716_2556,2013-11-15,-,กองทุนเปิดไทยพาณิชย์สำหรับการเกษียณอายุปี 2576,SCB RETIREMENT YEAR 2576,SCB2576,RG,C0000000239,,4,,R,Y,0 ,0 ,20,,,,"- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ 
<br>- ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
<br>"
188,M0612_2556,MF0717_2556,2013-11-15,-,กองทุนเปิดไทยพาณิชย์สำหรับการเกษียณอายุปี 2586,SCB RETIREMENT YEAR 2586,SCB2586,RG,C0000000239,,4,,R,Y,0 ,0 ,30,,,,"-	ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br>
-	ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br>"
189,M0620_2552,574_2552,2009-11-25,-,กองทุนเปิดไทยพาณิชย์หุ้นจีน,SCB CHINA EQUITY OPEN END FUND         ,SCBCEFUND,RG,C0000000239,,1,,R,N,,,,"FED,SSF",,"กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการออม ","- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br>
- ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป<br>
<br>
<br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป<br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป<br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป"
190,M0623_2547,078_2547,2004-10-21,-,กองทุนเปิดไทยพาณิชย์หุ้นระยะยาวปันผล 70/30 ,SCB DIVIDEND STOCK 70/30 LONG TERM EQUITY FUND ,SCBLT1FUND,RG,C0000000239,,3,,R,N,,,,"LTF,SSF",,"กองทุนรวมหุ้นระยะยาว,กองทุนรวมเพื่อการออม ","<ul>
    <li>ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้</li>
    <li>ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br></li></ul>
<br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป"
191,M0626_2547,079_2547,2004-10-21,-,กองทุนเปิดไทยพาณิชย์หุ้นระยะยาว พลัส ,SCB STOCK PLUS LONG TERM EQUITY FUND ,SCBLT2FUND,RG,C0000000239,,3,,R,N,,,,"LTF,SSF",,"กองทุนรวมหุ้นระยะยาว,กองทุนรวมเพื่อการออม ","<ul>
    <li>ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้</li>
    <li>ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป</li></ul><br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป"
192,M0634_2566,MF0398_2566,2023-10-05,-,กองทุนเปิดไทยพาณิชย์ มุ่งรักษาเงินต้น 6 เดือน 19,SCB Capital Protection 6M19,SCBCP6M19,RG,C0000000239,,1,,R,Y,,6 ,,CRF,,กองทุนรวมมุ่งรักษาเงินต้น,
193,M0640_2566,MF0017_2567,2024-01-16,-,กองทุนเปิดไทยพาณิชย์ Dynamic Bond,SCB Dynamic Bond,SCBDBOND,RG,C0000000239,,4,,R,N,,,,SSF,,กองทุนรวมเพื่อการออม ,
194,M0641_2558,MF0227_2559,2016-05-31,-,กองทุนเปิดไทยพาณิชย์ ยูเอสสมอลแคป,SCB US SMALL CAP EQUITY FUND,SCBUSSMFUND,RG,C0000000239,,1,,R,N,,,,FED,,กองทุนรวมฟีดเดอร์,"- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br>
- ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป<br>
"
195,M0643_2555,MF0819_2555,2012-12-18,-,กองทุนเปิดไทยพาณิชย์หุ้นยูเอส,SCB US EQUITY FUND,SCBS&P500FUND,RG,C0000000239,,1,,R,N,,,,"FED,SSF",,"กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการออม ","- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br>
- ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป<br>
<br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป"
196,M0654_2566,MF0407_2566,2023-10-10,-,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 6MU2 ห้ามขายผู้ลงทุนรายย่อย,SCB Foreign Fixed Income Fund 6MU2 Not for Retail Investors,SCBASF6MU2,RG,C0000000239,,1,,B,Y,,6 ,,,,,
197,M0662_2560,MF0048_2561,2018-02-27,-,กองทุนเปิดไทยพาณิชย์ อินคัม,SCB Income Fund,SCBINC,RG,C0000000239,,1,,R,N,,,,FED,,กองทุนรวมฟีดเดอร์,<span>เหมาะสำหรับเงินลงทุนที่ต้องการผลตอบแทนที่ดี และสามารถยอมรับความเสี่ยงจากการลงทุนในหลักทรัพย์ต่าง ๆ ได้ โดยกองทุนรวมมีการแบ่งชนิดหน่วยลงทุนเป็น 4 ชนิด ได้แก่ ชนิดสะสมมูลค่า ชนิดรับซื้อคืนอัตโนมัติ ชนิดจ่ายเงินปันผล และชนิดผู้ลงทุนกลุ่ม/บุคคล ปัจจุบันเปิดให้บริการชนิดสะสมมูลค่า และชนิดรับซื้อคืนหน่วยลงทุนอัตโนมัติ</span>
198,M0664_2566,MF0401_2566,2023-10-09,-,กองทุนเปิดไทยพาณิชย์ มุ่งรักษาเงินต้น 6 เดือน 20,SCB Capital Protection 6M20,SCBCP6M20,RG,C0000000239,,3,,R,Y,,6 ,,CRF,,กองทุนรวมมุ่งรักษาเงินต้น,
199,M0676_2558,MF0593_2558,2015-11-24,-,กองทุนเปิดไทยพาณิชย์ ตราสารหนี้ระยะสั้นต่างประเทศ,SCB FOREIGN SHORT TERM FIXED INCOME,SCBFSTFUND,RG,C0000000239,,1,,R,N,,,,,,,- ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้<br>- ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+3<br>
200,M0676_2566,MF0418_2566,2023-10-16,-,กองทุนเปิดไทยพาณิชย์ มุ่งรักษาเงินต้น 6 เดือน 21,SCB Capital Protection 6M21,SCBCP6M21,RG,C0000000239,,1,,R,Y,,6 ,,CRF,,กองทุนรวมมุ่งรักษาเงินต้น,
201,M0683_2566,MF0425_2566,2023-10-17,-,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 6MU3 ห้ามขายผู้ลงทุนรายย่อย,SCB Foreign Fixed Income Fund 6MU3 Not for Retail Investors,SCBASF6MU3,RG,C0000000239,,1,,B,Y,,6 ,,,,,
202,M0684_2559,MF0029_2560,2017-01-27,-,กองทุนเปิดไทยพาณิชย์ โกลบอลอินคัม,SCB Global Income Fund,SCBGIN,RG,C0000000239,,1,,R,N,,,,FED,,กองทุนรวมฟีดเดอร์,"-	ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br>
-	ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br>"
203,M0692_2566,MF0434_2566,2023-10-20,-,กองทุนเปิดไทยพาณิชย์ มุ่งรักษาเงินต้น 6 เดือน 22,SCB Capital Protection 6M22,SCBCP6M22,RG,C0000000239,,3,,R,Y,,6 ,,CRF,,กองทุนรวมมุ่งรักษาเงินต้น,
204,M0698_2566,MF0441_2566,2023-10-25,-,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 6MU4 ห้ามขายผู้ลงทุนรายย่อย,SCB Foreign Fixed Income Fund 6MU4 Not for Retail Investors,SCBASF6MU4,RG,C0000000239,,1,,B,Y,,6 ,,,,,
205,M0705_2555,MF0583_2555,2012-09-13,-,กองทุนรวมสิทธิการเช่าอสังหาริมทรัพย์ CPN คอมเมอร์เชียล โกรท,CPN Commercial Growth Leasehold Property Fund,CPNCG,RG,C0000000239,,3,,R,N,,,,,,,
206,M0709_2566,MF0446_2566,2023-10-30,-,กองทุนเปิดไทยพาณิชย์ มุ่งรักษาเงินต้น 6 เดือน 23,SCB Capital Protection 6M23,SCBCP6M23,RG,C0000000239,,1,,R,Y,,6 ,,CRF,,กองทุนรวมมุ่งรักษาเงินต้น,
207,M0711_2566,MF0034_2567,2024-01-24,-,กองทุนเปิดไทยพาณิชย์ Double Structured Complex Return 1YI ห้ามขายผู้ลงทุนรายย่อย,SCB Double Structured Complex Return 1YI Not for Retail Investors,SCBDSHARC1YI,RG,C0000000239,,1,,B,Y,,,1 ,,,,
208,M0728_2566,MF0454_2566,2023-11-06,-,กองทุนเปิดไทยพาณิชย์ มุ่งรักษาเงินต้น 6 เดือน 24,SCB Capital Protection 6M24,SCBCP6M24,RG,C0000000239,,3,,R,Y,,6 ,,CRF,,กองทุนรวมมุ่งรักษาเงินต้น,
209,M0729_2566,MF0458_2566,2023-11-07,-,กองทุนเปิดไทยพาณิชย์ มุ่งรักษาเงินต้น 9 เดือน 2,SCB Capital Protection 9M2,SCBCP9M2,RG,C0000000239,,1,,R,Y,,9 ,,CRF,,กองทุนรวมมุ่งรักษาเงินต้น,
210,M0732_2556,MF0730_2556,2013-11-20,-,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ระยะสั้น พลัส,SCB Short Term Fixed Income Plus Fund,SCBSFFPLUS,RG,C0000000239,,4,,R,N,,,,SSF,,กองทุนรวมเพื่อการออม ,"-ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้<br>-ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+1<br class=""t-last-br"">"
211,M0732_2566,MF0457_2566,2023-11-07,-,กองทุนเปิดไทยพาณิชย์ มุ่งรักษาเงินต้น 3 เดือน 38,SCB Capital Protection 3M38,SCBCP3M38,RG,C0000000239,,3,,R,Y,,3 ,,CRF,,กองทุนรวมมุ่งรักษาเงินต้น,
212,M0735_2565,MF0037_2566,2023-02-07,-,กองทุนเปิดไทยพาณิชย์ Double Structured Complex Return 1YF ห้ามขายผู้ลงทุนรายย่อย,SCB Double Structured Complex Return 1YF Not for Retail Investors,SCBDSHARC1YF,RG,C0000000239,,1,,B,Y,,,1 ,,,,
213,M0742_2566,MF0463_2566,2023-11-09,-,กองทุนเปิดไทยพาณิชย์ มุ่งรักษาเงินต้น 6 เดือน 25,SCB Capital Protection 6M25,SCBCP6M25,RG,C0000000239,,1,,R,Y,,6 ,,CRF,,กองทุนรวมมุ่งรักษาเงินต้น,
214,M0744_2566,MF0468_2566,2023-11-14,-,กองทุนเปิดไทยพาณิชย์ มุ่งรักษาเงินต้น 3 เดือน 39,SCB Capital Protection 3M39,SCBCP3M39,RG,C0000000239,,3,,R,Y,,3 ,,CRF,,กองทุนรวมมุ่งรักษาเงินต้น,
215,M0745_2566,MF0469_2566,2023-11-14,-,กองทุนเปิดไทยพาณิชย์ มุ่งรักษาเงินต้น 9 เดือน 3,SCB Capital Protection 9M3,SCBCP9M3,RG,C0000000239,,1,,R,Y,,9 ,,CRF,,กองทุนรวมมุ่งรักษาเงินต้น,
216,M0749_2558,MF0176_2559,2016-04-28,-,กองทุนเปิดไทยพาณิชย์ หุ้น LOW VOLATILITY,SCB LOW VOLATILITY EQUITY FUND,SCBLEQFUND,RG,C0000000239,,1,,R,N,,,,"FED,SSF",,"กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการออม ","<ul>
    <li>ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้</li>
    <li>ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป</li>
</ul>
<br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป"
217,M0751_2566,MF0471_2566,2023-11-15,-,กองทุนเปิดไทยพาณิชย์ มุ่งรักษาเงินต้น 6 เดือน 26,SCB Capital Protection 6M26,SCBCP6M26,RG,C0000000239,,1,,R,Y,,6 ,,CRF,,กองทุนรวมมุ่งรักษาเงินต้น,
218,M0756_2566,MF0486_2566,2023-11-21,-,กองทุนเปิดไทยพาณิชย์ มุ่งรักษาเงินต้น 9 เดือน 4,SCB Capital Protection 9M4,SCBCP9M4,RG,C0000000239,,1,,R,Y,,9 ,,CRF,,กองทุนรวมมุ่งรักษาเงินต้น,
219,M0757_2566,MF0484_2566,2023-11-21,-,กองทุนเปิดไทยพาณิชย์ มุ่งรักษาเงินต้น 3 เดือน 40,SCB Capital Protection 3M40,SCBCP3M40,RG,C0000000239,,3,,R,Y,,3 ,,CRF,,กองทุนรวมมุ่งรักษาเงินต้น,
220,M0758_2566,MF0485_2566,2023-11-21,-,กองทุนเปิดไทยพาณิชย์ มุ่งรักษาเงินต้น 3 เดือน 41,SCB Capital Protection 3M41,SCBCP3M41,RG,C0000000239,,1,,R,Y,,3 ,,CRF,,กองทุนรวมมุ่งรักษาเงินต้น,
221,M0762_2566,MF0477_2566,2023-11-20,-,กองทุนเปิดไทยพาณิชย์ มุ่งรักษาเงินต้น 6 เดือน 27,SCB Capital Protection 6M27,SCBCP6M27,RG,C0000000239,,3,,R,Y,,6 ,,CRF,,กองทุนรวมมุ่งรักษาเงินต้น,
222,M0763_2558,MF0071_2559,2016-02-24,-,กองทุนเปิดไทยพาณิชย์ สมาร์ท เทรด 555 ฟันด์ เอ,SCB SMART TRADE 555 FUND A,SCBST555A,RG,C0000000239,,4,,R,N,,,,,กองทุนเป็นกองทุนรวมผสม แต่เนื่องจากกองทุนเน้นลงทุนในตราสารทุน โดยมี net exposure ในตราสารทุนไม่น้อยกว่าร้อยละ 80 ของ NAV ความเสี่ยงของกองทุนจึงเป็นระดับ 6,,"- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br>
- ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br>"
